Original Instance,Chunk File,Cost,Exec Time (s),Status/Notes
Emilia-Romagna,Emilia-Romagna_chunk_292.vrp,ERROR,0,"Crash: Command '['/home/ubuntu/cvrp/baselines/HGS-CVRP/build/hgs', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Emilia-Romagna_partitions/Emilia-Romagna_chunk_292.vrp', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Emilia-Romagna_partitions/Emilia-Romagna_chunk_292.sol', '-t', '180', '-seed', '42']' timed out after 190 seconds"
Emilia-Romagna,Emilia-Romagna_chunk_293.vrp,3647590.0,180.4,OK
Emilia-Romagna,Emilia-Romagna_chunk_294.vrp,10495400.0,181.46,OK
Emilia-Romagna,Emilia-Romagna_chunk_295.vrp,2402210.0,180.21,OK
Emilia-Romagna,Emilia-Romagna_chunk_296.vrp,ERROR,0,No feasible route found in 60s.
Emilia-Romagna,Emilia-Romagna_chunk_297.vrp,2926350.0,180.25,OK
Emilia-Romagna,Emilia-Romagna_chunk_298.vrp,7041010.0,180.73,OK
Emilia-Romagna,Emilia-Romagna_chunk_299.vrp,ERROR,0,"Crash: Command '['/home/ubuntu/cvrp/baselines/HGS-CVRP/build/hgs', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Emilia-Romagna_partitions/Emilia-Romagna_chunk_299.vrp', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Emilia-Romagna_partitions/Emilia-Romagna_chunk_299.sol', '-t', '180', '-seed', '42']' timed out after 190 seconds"
Emilia-Romagna,Emilia-Romagna_chunk_3.vrp,4341730.0,180.22,OK
Emilia-Romagna,Emilia-Romagna_chunk_300_sweep_0.vrp,13329300.0,181.04,OK
Emilia-Romagna,Emilia-Romagna_chunk_300_sweep_1.vrp,13441100.0,181.57,OK
Emilia-Romagna,Emilia-Romagna_chunk_300_sweep_2.vrp,13784600.0,180.95,OK
Emilia-Romagna,Emilia-Romagna_chunk_301.vrp,ERROR,0,"Crash: Command '['/home/ubuntu/cvrp/baselines/HGS-CVRP/build/hgs', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Emilia-Romagna_partitions/Emilia-Romagna_chunk_301.vrp', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Emilia-Romagna_partitions/Emilia-Romagna_chunk_301.sol', '-t', '180', '-seed', '42']' timed out after 190 seconds"
Emilia-Romagna,Emilia-Romagna_chunk_302.vrp,4027960.0,180.09,OK
Emilia-Romagna,Emilia-Romagna_chunk_303.vrp,ERROR,0,"Crash: Command '['/home/ubuntu/cvrp/baselines/HGS-CVRP/build/hgs', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Emilia-Romagna_partitions/Emilia-Romagna_chunk_303.vrp', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Emilia-Romagna_partitions/Emilia-Romagna_chunk_303.sol', '-t', '180', '-seed', '42']' timed out after 190 seconds"
Emilia-Romagna,Emilia-Romagna_chunk_304.vrp,10019500.0,181.3,OK
Emilia-Romagna,Emilia-Romagna_chunk_305.vrp,2928940.0,180.57,OK
Emilia-Romagna,Emilia-Romagna_chunk_306.vrp,4480720.0,180.19,OK
Emilia-Romagna,Emilia-Romagna_chunk_307.vrp,2218140.0,180.13,OK
Emilia-Romagna,Emilia-Romagna_chunk_308.vrp,ERROR,0,No feasible route found in 60s.
Emilia-Romagna,Emilia-Romagna_chunk_309.vrp,4461640.0,181.42,OK
Emilia-Romagna,Emilia-Romagna_chunk_30_sweep_0.vrp,10110700.0,180.15,OK
Emilia-Romagna,Emilia-Romagna_chunk_30_sweep_1.vrp,10181800.0,180.53,OK
Emilia-Romagna,Emilia-Romagna_chunk_30_sweep_2.vrp,10032900.0,180.35,OK
Emilia-Romagna,Emilia-Romagna_chunk_30_sweep_3.vrp,10288500.0,180.39,OK
Emilia-Romagna,Emilia-Romagna_chunk_30_sweep_4.vrp,10132800.0,181.54,OK
Emilia-Romagna,Emilia-Romagna_chunk_31.vrp,14450000.0,180.99,OK
Emilia-Romagna,Emilia-Romagna_chunk_310.vrp,ERROR,0,"Crash: Command '['/home/ubuntu/cvrp/baselines/HGS-CVRP/build/hgs', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Emilia-Romagna_partitions/Emilia-Romagna_chunk_310.vrp', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Emilia-Romagna_partitions/Emilia-Romagna_chunk_310.sol', '-t', '180', '-seed', '42']' timed out after 190 seconds"
Emilia-Romagna,Emilia-Romagna_chunk_311.vrp,2450180.0,181.25,OK
Emilia-Romagna,Emilia-Romagna_chunk_312.vrp,2739510.0,180.07,OK
Emilia-Romagna,Emilia-Romagna_chunk_313.vrp,1801500.0,180.07,OK
Emilia-Romagna,Emilia-Romagna_chunk_314.vrp,5260550.0,180.25,OK
Emilia-Romagna,Emilia-Romagna_chunk_315.vrp,2455480.0,180.08,OK
Emilia-Romagna,Emilia-Romagna_chunk_316.vrp,2574290.0,180.29,OK
Emilia-Romagna,Emilia-Romagna_chunk_317_sweep_0.vrp,10601100.0,180.28,OK
Emilia-Romagna,Emilia-Romagna_chunk_317_sweep_1.vrp,10465600.0,180.24,OK
Emilia-Romagna,Emilia-Romagna_chunk_317_sweep_2.vrp,10691900.0,180.6,OK
Emilia-Romagna,Emilia-Romagna_chunk_317_sweep_3.vrp,10508400.0,180.33,OK
Emilia-Romagna,Emilia-Romagna_chunk_317_sweep_4.vrp,10595700.0,180.41,OK
Emilia-Romagna,Emilia-Romagna_chunk_318.vrp,ERROR,0,No feasible route found in 60s.
Emilia-Romagna,Emilia-Romagna_chunk_319.vrp,5106260.0,180.16,OK
Emilia-Romagna,Emilia-Romagna_chunk_32.vrp,3005960.0,180.4,OK
Emilia-Romagna,Emilia-Romagna_chunk_320_sweep_0.vrp,12041200.0,181.86,OK
Emilia-Romagna,Emilia-Romagna_chunk_320_sweep_1.vrp,ERROR,0,No feasible route found in 60s.
Emilia-Romagna,Emilia-Romagna_chunk_320_sweep_2.vrp,12122500.0,181.21,OK
Emilia-Romagna,Emilia-Romagna_chunk_320_sweep_3.vrp,12253700.0,180.3,OK
Emilia-Romagna,Emilia-Romagna_chunk_321.vrp,ERROR,0,"Crash: Command '['/home/ubuntu/cvrp/baselines/HGS-CVRP/build/hgs', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Emilia-Romagna_partitions/Emilia-Romagna_chunk_321.vrp', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Emilia-Romagna_partitions/Emilia-Romagna_chunk_321.sol', '-t', '180', '-seed', '42']' timed out after 190 seconds"
Emilia-Romagna,Emilia-Romagna_chunk_322.vrp,5920240.0,180.17,OK
Emilia-Romagna,Emilia-Romagna_chunk_323.vrp,4691490.0,180.26,OK
Emilia-Romagna,Emilia-Romagna_chunk_324.vrp,7772380.0,180.21,OK
Emilia-Romagna,Emilia-Romagna_chunk_325.vrp,6530380.0,180.38,OK
Emilia-Romagna,Emilia-Romagna_chunk_326.vrp,3295070.0,180.42,OK
Emilia-Romagna,Emilia-Romagna_chunk_327.vrp,3969110.0,180.43,OK
Emilia-Romagna,Emilia-Romagna_chunk_328.vrp,3127940.0,180.71,OK
Emilia-Romagna,Emilia-Romagna_chunk_329.vrp,1859650.0,180.1,OK
Emilia-Romagna,Emilia-Romagna_chunk_33.vrp,4832960.0,180.08,OK
Emilia-Romagna,Emilia-Romagna_chunk_330.vrp,ERROR,0,No feasible route found in 60s.
Emilia-Romagna,Emilia-Romagna_chunk_331.vrp,1951750.0,180.1,OK
Emilia-Romagna,Emilia-Romagna_chunk_332.vrp,8605510.0,184.34,OK
Emilia-Romagna,Emilia-Romagna_chunk_333.vrp,4984250.0,180.52,OK
Emilia-Romagna,Emilia-Romagna_chunk_334.vrp,5849370.0,180.09,OK
Emilia-Romagna,Emilia-Romagna_chunk_335.vrp,3077260.0,180.31,OK
Emilia-Romagna,Emilia-Romagna_chunk_336.vrp,13866000.0,180.96,OK
Emilia-Romagna,Emilia-Romagna_chunk_337.vrp,2362990.0,180.19,OK
Emilia-Romagna,Emilia-Romagna_chunk_338.vrp,1622850.0,180.24,OK
Emilia-Romagna,Emilia-Romagna_chunk_339.vrp,10947500.0,180.93,OK
Emilia-Romagna,Emilia-Romagna_chunk_340.vrp,7942420.0,180.75,OK
Emilia-Romagna,Emilia-Romagna_chunk_341.vrp,8251250.0,180.13,OK
Emilia-Romagna,Emilia-Romagna_chunk_342.vrp,1470640.0,180.07,OK
Emilia-Romagna,Emilia-Romagna_chunk_343.vrp,2638150.0,180.08,OK
Emilia-Romagna,Emilia-Romagna_chunk_344.vrp,11619100.0,182.58,OK
Emilia-Romagna,Emilia-Romagna_chunk_345.vrp,2882460.0,180.04,OK
Emilia-Romagna,Emilia-Romagna_chunk_346.vrp,ERROR,0,No feasible route found in 60s.
Emilia-Romagna,Emilia-Romagna_chunk_347.vrp,2458360.0,180.49,OK
Emilia-Romagna,Emilia-Romagna_chunk_348.vrp,2744970.0,180.05,OK
Emilia-Romagna,Emilia-Romagna_chunk_349.vrp,13013800.0,180.14,OK
Emilia-Romagna,Emilia-Romagna_chunk_34_sweep_0.vrp,11361300.0,180.2,OK
Emilia-Romagna,Emilia-Romagna_chunk_34_sweep_1.vrp,11632600.0,181.37,OK
Emilia-Romagna,Emilia-Romagna_chunk_34_sweep_2.vrp,11880700.0,180.43,OK
Emilia-Romagna,Emilia-Romagna_chunk_34_sweep_3.vrp,11734800.0,180.32,OK
Emilia-Romagna,Emilia-Romagna_chunk_34_sweep_4.vrp,11819900.0,183.07,OK
Emilia-Romagna,Emilia-Romagna_chunk_35.vrp,ERROR,0,"Crash: Command '['/home/ubuntu/cvrp/baselines/HGS-CVRP/build/hgs', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Emilia-Romagna_partitions/Emilia-Romagna_chunk_35.vrp', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Emilia-Romagna_partitions/Emilia-Romagna_chunk_35.sol', '-t', '180', '-seed', '42']' timed out after 190 seconds"
Emilia-Romagna,Emilia-Romagna_chunk_350.vrp,5966560.0,180.14,OK
Emilia-Romagna,Emilia-Romagna_chunk_351.vrp,6956110.0,180.13,OK
Emilia-Romagna,Emilia-Romagna_chunk_352_sweep_0.vrp,10372100.0,180.66,OK
Emilia-Romagna,Emilia-Romagna_chunk_352_sweep_1.vrp,10198400.0,180.15,OK
Emilia-Romagna,Emilia-Romagna_chunk_352_sweep_2.vrp,10495200.0,180.22,OK
Emilia-Romagna,Emilia-Romagna_chunk_352_sweep_3.vrp,10569600.0,180.19,OK
Emilia-Romagna,Emilia-Romagna_chunk_353.vrp,1488880.0,180.44,OK
Emilia-Romagna,Emilia-Romagna_chunk_354.vrp,6633030.0,180.32,OK
Emilia-Romagna,Emilia-Romagna_chunk_355.vrp,6971570.0,180.42,OK
Emilia-Romagna,Emilia-Romagna_chunk_356_sweep_0.vrp,10783500.0,180.55,OK
Emilia-Romagna,Emilia-Romagna_chunk_356_sweep_1.vrp,11308000.0,180.61,OK
Emilia-Romagna,Emilia-Romagna_chunk_356_sweep_2.vrp,10917600.0,180.25,OK
Emilia-Romagna,Emilia-Romagna_chunk_356_sweep_3.vrp,11007300.0,180.15,OK
Emilia-Romagna,Emilia-Romagna_chunk_357_sweep_0.vrp,12992900.0,181.01,OK
Emilia-Romagna,Emilia-Romagna_chunk_357_sweep_1.vrp,ERROR,0,No feasible route found in 60s.
Emilia-Romagna,Emilia-Romagna_chunk_357_sweep_2.vrp,ERROR,0,No feasible route found in 60s.
Emilia-Romagna,Emilia-Romagna_chunk_357_sweep_3.vrp,ERROR,0,No feasible route found in 60s.
Emilia-Romagna,Emilia-Romagna_chunk_357_sweep_4.vrp,13103000.0,180.26,OK
Emilia-Romagna,Emilia-Romagna_chunk_357_sweep_5.vrp,12915000.0,180.69,OK
Emilia-Romagna,Emilia-Romagna_chunk_357_sweep_6.vrp,ERROR,0,No feasible route found in 60s.
Emilia-Romagna,Emilia-Romagna_chunk_358.vrp,7086230.0,186.03,OK
Emilia-Romagna,Emilia-Romagna_chunk_359.vrp,ERROR,0,No feasible route found in 60s.
Emilia-Romagna,Emilia-Romagna_chunk_36.vrp,ERROR,0,No feasible route found in 60s.
Emilia-Romagna,Emilia-Romagna_chunk_360.vrp,7193780.0,180.12,OK
Emilia-Romagna,Emilia-Romagna_chunk_361.vrp,1476310.0,180.13,OK
Emilia-Romagna,Emilia-Romagna_chunk_362.vrp,2866620.0,180.16,OK
Emilia-Romagna,Emilia-Romagna_chunk_363.vrp,5273150.0,180.48,OK
Emilia-Romagna,Emilia-Romagna_chunk_364.vrp,7318200.0,180.24,OK
Emilia-Romagna,Emilia-Romagna_chunk_365.vrp,2487190.0,180.08,OK
Emilia-Romagna,Emilia-Romagna_chunk_366.vrp,11018800.0,182.79,OK
Emilia-Romagna,Emilia-Romagna_chunk_367.vrp,7795300.0,183.65,OK
Emilia-Romagna,Emilia-Romagna_chunk_368.vrp,3258210.0,180.06,OK
Emilia-Romagna,Emilia-Romagna_chunk_369.vrp,1953320.0,180.27,OK
Emilia-Romagna,Emilia-Romagna_chunk_37.vrp,11431400.0,185.05,OK
Emilia-Romagna,Emilia-Romagna_chunk_370.vrp,1058600.0,180.37,OK
Emilia-Romagna,Emilia-Romagna_chunk_371.vrp,13519600.0,180.41,OK
Emilia-Romagna,Emilia-Romagna_chunk_372.vrp,3005460.0,180.15,OK
Emilia-Romagna,Emilia-Romagna_chunk_373.vrp,2973220.0,180.06,OK
Emilia-Romagna,Emilia-Romagna_chunk_374.vrp,1934720.0,180.13,OK
Emilia-Romagna,Emilia-Romagna_chunk_375.vrp,5191910.0,180.09,OK
Emilia-Romagna,Emilia-Romagna_chunk_376_sweep_0.vrp,12582400.0,180.16,OK
Emilia-Romagna,Emilia-Romagna_chunk_376_sweep_1.vrp,12682700.0,180.13,OK
Emilia-Romagna,Emilia-Romagna_chunk_376_sweep_2.vrp,13000100.0,180.4,OK
Emilia-Romagna,Emilia-Romagna_chunk_376_sweep_3.vrp,12775400.0,180.38,OK
Emilia-Romagna,Emilia-Romagna_chunk_377.vrp,3595610.0,180.72,OK
Emilia-Romagna,Emilia-Romagna_chunk_378.vrp,4164830.0,180.13,OK
Emilia-Romagna,Emilia-Romagna_chunk_379.vrp,ERROR,0,"Crash: Command '['/home/ubuntu/cvrp/baselines/HGS-CVRP/build/hgs', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Emilia-Romagna_partitions/Emilia-Romagna_chunk_379.vrp', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Emilia-Romagna_partitions/Emilia-Romagna_chunk_379.sol', '-t', '180', '-seed', '42']' timed out after 190 seconds"
Emilia-Romagna,Emilia-Romagna_chunk_38.vrp,1363220.0,180.24,OK
Emilia-Romagna,Emilia-Romagna_chunk_380.vrp,7201610.0,183.92,OK
Emilia-Romagna,Emilia-Romagna_chunk_381.vrp,ERROR,0,No feasible route found in 60s.
Emilia-Romagna,Emilia-Romagna_chunk_382.vrp,738094.0,180.09,OK
Emilia-Romagna,Emilia-Romagna_chunk_383.vrp,3407150.0,180.13,OK
Emilia-Romagna,Emilia-Romagna_chunk_384.vrp,2775580.0,180.04,OK
Emilia-Romagna,Emilia-Romagna_chunk_385.vrp,ERROR,0,No feasible route found in 60s.
Emilia-Romagna,Emilia-Romagna_chunk_386.vrp,3796520.0,180.04,OK
Emilia-Romagna,Emilia-Romagna_chunk_387.vrp,25309000.0,186.59,OK
Emilia-Romagna,Emilia-Romagna_chunk_388.vrp,5188740.0,180.41,OK
Emilia-Romagna,Emilia-Romagna_chunk_389.vrp,10355300.0,182.76,OK
Emilia-Romagna,Emilia-Romagna_chunk_39.vrp,ERROR,0,"Crash: Command '['/home/ubuntu/cvrp/baselines/HGS-CVRP/build/hgs', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Emilia-Romagna_partitions/Emilia-Romagna_chunk_39.vrp', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Emilia-Romagna_partitions/Emilia-Romagna_chunk_39.sol', '-t', '180', '-seed', '42']' timed out after 190 seconds"
Emilia-Romagna,Emilia-Romagna_chunk_390.vrp,2788160.0,180.07,OK
Emilia-Romagna,Emilia-Romagna_chunk_391.vrp,2664600.0,180.17,OK
Emilia-Romagna,Emilia-Romagna_chunk_392.vrp,12621100.0,180.16,OK
Emilia-Romagna,Emilia-Romagna_chunk_393.vrp,6729700.0,180.66,OK
Emilia-Romagna,Emilia-Romagna_chunk_394.vrp,2777860.0,180.07,OK
Emilia-Romagna,Emilia-Romagna_chunk_395.vrp,4729440.0,180.24,OK
Emilia-Romagna,Emilia-Romagna_chunk_396.vrp,2378430.0,180.21,OK
Emilia-Romagna,Emilia-Romagna_chunk_397.vrp,4306240.0,180.22,OK
Emilia-Romagna,Emilia-Romagna_chunk_398.vrp,1644920.0,180.53,OK
Emilia-Romagna,Emilia-Romagna_chunk_399.vrp,ERROR,0,"Crash: Command '['/home/ubuntu/cvrp/baselines/HGS-CVRP/build/hgs', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Emilia-Romagna_partitions/Emilia-Romagna_chunk_399.vrp', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Emilia-Romagna_partitions/Emilia-Romagna_chunk_399.sol', '-t', '180', '-seed', '42']' timed out after 190 seconds"
Emilia-Romagna,Emilia-Romagna_chunk_4.vrp,9555470.0,180.16,OK
Emilia-Romagna,Emilia-Romagna_chunk_400.vrp,5286970.0,180.11,OK
Emilia-Romagna,Emilia-Romagna_chunk_401.vrp,4130910.0,181.16,OK
Emilia-Romagna,Emilia-Romagna_chunk_402.vrp,ERROR,0,"Crash: Command '['/home/ubuntu/cvrp/baselines/HGS-CVRP/build/hgs', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Emilia-Romagna_partitions/Emilia-Romagna_chunk_402.vrp', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Emilia-Romagna_partitions/Emilia-Romagna_chunk_402.sol', '-t', '180', '-seed', '42']' timed out after 190 seconds"
Emilia-Romagna,Emilia-Romagna_chunk_403.vrp,1754020.0,180.11,OK
Emilia-Romagna,Emilia-Romagna_chunk_404.vrp,4503050.0,180.25,OK
Emilia-Romagna,Emilia-Romagna_chunk_405.vrp,9672790.0,180.93,OK
Emilia-Romagna,Emilia-Romagna_chunk_406.vrp,3061100.0,180.44,OK
Emilia-Romagna,Emilia-Romagna_chunk_407.vrp,7792130.0,180.52,OK
Emilia-Romagna,Emilia-Romagna_chunk_408.vrp,ERROR,0,No feasible route found in 60s.
Emilia-Romagna,Emilia-Romagna_chunk_409.vrp,9795160.0,180.21,OK
Emilia-Romagna,Emilia-Romagna_chunk_40_sweep_0.vrp,ERROR,0,No feasible route found in 60s.
Emilia-Romagna,Emilia-Romagna_chunk_40_sweep_1.vrp,ERROR,0,No feasible route found in 60s.
Emilia-Romagna,Emilia-Romagna_chunk_40_sweep_2.vrp,16638800.0,180.49,OK
Emilia-Romagna,Emilia-Romagna_chunk_41.vrp,10479800.0,182.21,OK
Emilia-Romagna,Emilia-Romagna_chunk_410.vrp,13388700.0,182.59,OK
Emilia-Romagna,Emilia-Romagna_chunk_411.vrp,2459360.0,184.27,OK
Emilia-Romagna,Emilia-Romagna_chunk_412.vrp,5341950.0,180.46,OK
Emilia-Romagna,Emilia-Romagna_chunk_413.vrp,2325610.0,180.07,OK
Emilia-Romagna,Emilia-Romagna_chunk_414.vrp,ERROR,0,"Crash: Command '['/home/ubuntu/cvrp/baselines/HGS-CVRP/build/hgs', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Emilia-Romagna_partitions/Emilia-Romagna_chunk_414.vrp', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Emilia-Romagna_partitions/Emilia-Romagna_chunk_414.sol', '-t', '180', '-seed', '42']' timed out after 190 seconds"
Emilia-Romagna,Emilia-Romagna_chunk_415.vrp,8593880.0,180.29,OK
Emilia-Romagna,Emilia-Romagna_chunk_416.vrp,5549180.0,188.57,OK
Emilia-Romagna,Emilia-Romagna_chunk_417_sweep_0.vrp,ERROR,0,No feasible route found in 60s.
Emilia-Romagna,Emilia-Romagna_chunk_417_sweep_1.vrp,14975100.0,180.43,OK
Emilia-Romagna,Emilia-Romagna_chunk_417_sweep_2.vrp,14729500.0,180.36,OK
Emilia-Romagna,Emilia-Romagna_chunk_418.vrp,1210780.0,180.13,OK
Emilia-Romagna,Emilia-Romagna_chunk_419.vrp,7403790.0,184.29,OK
Emilia-Romagna,Emilia-Romagna_chunk_42.vrp,2268660.0,180.16,OK
Emilia-Romagna,Emilia-Romagna_chunk_420.vrp,2546490.0,181.59,OK
Emilia-Romagna,Emilia-Romagna_chunk_421.vrp,8041330.0,180.11,OK
Emilia-Romagna,Emilia-Romagna_chunk_422.vrp,1405900.0,180.2,OK
Emilia-Romagna,Emilia-Romagna_chunk_423.vrp,3080180.0,180.31,OK
Emilia-Romagna,Emilia-Romagna_chunk_424.vrp,2643850.0,180.05,OK
Emilia-Romagna,Emilia-Romagna_chunk_425.vrp,918781.0,180.27,OK
Emilia-Romagna,Emilia-Romagna_chunk_426.vrp,ERROR,0,No feasible route found in 60s.
Emilia-Romagna,Emilia-Romagna_chunk_427.vrp,928735.0,180.06,OK
Emilia-Romagna,Emilia-Romagna_chunk_428.vrp,3974600.0,181.64,OK
Emilia-Romagna,Emilia-Romagna_chunk_429.vrp,3116580.0,180.24,OK
Emilia-Romagna,Emilia-Romagna_chunk_43.vrp,1225120.0,180.06,OK
Emilia-Romagna,Emilia-Romagna_chunk_430.vrp,ERROR,0,No feasible route found in 60s.
Emilia-Romagna,Emilia-Romagna_chunk_431.vrp,8023320.0,181.61,OK
Emilia-Romagna,Emilia-Romagna_chunk_432.vrp,3045320.0,180.13,OK
Emilia-Romagna,Emilia-Romagna_chunk_433.vrp,1416400.0,180.87,OK
Emilia-Romagna,Emilia-Romagna_chunk_434.vrp,9930400.0,180.23,OK
Emilia-Romagna,Emilia-Romagna_chunk_435.vrp,4408210.0,184.19,OK
Emilia-Romagna,Emilia-Romagna_chunk_436.vrp,8179160.0,180.11,OK
Emilia-Romagna,Emilia-Romagna_chunk_437.vrp,ERROR,0,No feasible route found in 60s.
Emilia-Romagna,Emilia-Romagna_chunk_438.vrp,3632800.0,180.3,OK
Emilia-Romagna,Emilia-Romagna_chunk_439.vrp,2246900.0,181.0,OK
Emilia-Romagna,Emilia-Romagna_chunk_44.vrp,3720960.0,181.94,OK
Emilia-Romagna,Emilia-Romagna_chunk_440.vrp,1647000.0,180.07,OK
Emilia-Romagna,Emilia-Romagna_chunk_441.vrp,2552220.0,180.36,OK
Emilia-Romagna,Emilia-Romagna_chunk_442.vrp,ERROR,0,No feasible route found in 60s.
Emilia-Romagna,Emilia-Romagna_chunk_443.vrp,7804220.0,180.34,OK
Emilia-Romagna,Emilia-Romagna_chunk_444.vrp,ERROR,0,"Crash: Command '['/home/ubuntu/cvrp/baselines/HGS-CVRP/build/hgs', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Emilia-Romagna_partitions/Emilia-Romagna_chunk_444.vrp', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Emilia-Romagna_partitions/Emilia-Romagna_chunk_444.sol', '-t', '180', '-seed', '42']' timed out after 190 seconds"
Emilia-Romagna,Emilia-Romagna_chunk_445.vrp,1354950.0,181.84,OK
Emilia-Romagna,Emilia-Romagna_chunk_446.vrp,ERROR,0,No feasible route found in 60s.
Emilia-Romagna,Emilia-Romagna_chunk_447.vrp,ERROR,0,No feasible route found in 60s.
Emilia-Romagna,Emilia-Romagna_chunk_448.vrp,10684200.0,186.67,OK
Emilia-Romagna,Emilia-Romagna_chunk_45.vrp,ERROR,0,"Crash: Command '['/home/ubuntu/cvrp/baselines/HGS-CVRP/build/hgs', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Emilia-Romagna_partitions/Emilia-Romagna_chunk_45.vrp', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Emilia-Romagna_partitions/Emilia-Romagna_chunk_45.sol', '-t', '180', '-seed', '42']' timed out after 190 seconds"
Emilia-Romagna,Emilia-Romagna_chunk_46.vrp,11410200.0,181.16,OK
Emilia-Romagna,Emilia-Romagna_chunk_47.vrp,ERROR,0,No feasible route found in 60s.
Emilia-Romagna,Emilia-Romagna_chunk_48_sweep_0.vrp,11185900.0,180.12,OK
Emilia-Romagna,Emilia-Romagna_chunk_48_sweep_1.vrp,11471400.0,180.22,OK
Emilia-Romagna,Emilia-Romagna_chunk_48_sweep_2.vrp,11550100.0,180.33,OK
Emilia-Romagna,Emilia-Romagna_chunk_48_sweep_3.vrp,11628400.0,180.29,OK
Emilia-Romagna,Emilia-Romagna_chunk_49.vrp,4073730.0,184.13,OK
Emilia-Romagna,Emilia-Romagna_chunk_5.vrp,ERROR,0,"Crash: Command '['/home/ubuntu/cvrp/baselines/HGS-CVRP/build/hgs', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Emilia-Romagna_partitions/Emilia-Romagna_chunk_5.vrp', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Emilia-Romagna_partitions/Emilia-Romagna_chunk_5.sol', '-t', '180', '-seed', '42']' timed out after 190 seconds"
Emilia-Romagna,Emilia-Romagna_chunk_50_sweep_0.vrp,12316200.0,180.93,OK
Emilia-Romagna,Emilia-Romagna_chunk_50_sweep_1.vrp,12439000.0,180.29,OK
Emilia-Romagna,Emilia-Romagna_chunk_50_sweep_2.vrp,12377400.0,181.05,OK
Emilia-Romagna,Emilia-Romagna_chunk_50_sweep_3.vrp,12095200.0,181.92,OK
Emilia-Romagna,Emilia-Romagna_chunk_51.vrp,9683620.0,185.26,OK
Emilia-Romagna,Emilia-Romagna_chunk_52.vrp,5951850.0,180.31,OK
Emilia-Romagna,Emilia-Romagna_chunk_53_sweep_0.vrp,11443500.0,181.4,OK
Emilia-Romagna,Emilia-Romagna_chunk_53_sweep_1.vrp,11447800.0,181.0,OK
Emilia-Romagna,Emilia-Romagna_chunk_53_sweep_2.vrp,11262600.0,182.16,OK
Emilia-Romagna,Emilia-Romagna_chunk_53_sweep_3.vrp,11735700.0,181.72,OK
Emilia-Romagna,Emilia-Romagna_chunk_54.vrp,ERROR,0,"Crash: Command '['/home/ubuntu/cvrp/baselines/HGS-CVRP/build/hgs', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Emilia-Romagna_partitions/Emilia-Romagna_chunk_54.vrp', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Emilia-Romagna_partitions/Emilia-Romagna_chunk_54.sol', '-t', '180', '-seed', '42']' timed out after 190 seconds"
Emilia-Romagna,Emilia-Romagna_chunk_55.vrp,9684900.0,180.14,OK
Emilia-Romagna,Emilia-Romagna_chunk_56.vrp,6073870.0,180.19,OK
Emilia-Romagna,Emilia-Romagna_chunk_57.vrp,4987130.0,180.35,OK
Emilia-Romagna,Emilia-Romagna_chunk_58.vrp,8009860.0,180.28,OK
Emilia-Romagna,Emilia-Romagna_chunk_59.vrp,2956590.0,180.17,OK
Emilia-Romagna,Emilia-Romagna_chunk_6.vrp,1530290.0,180.67,OK
Emilia-Romagna,Emilia-Romagna_chunk_60.vrp,9558640.0,182.13,OK
Emilia-Romagna,Emilia-Romagna_chunk_61.vrp,4876950.0,180.09,OK
Emilia-Romagna,Emilia-Romagna_chunk_62.vrp,4606900.0,183.26,OK
Emilia-Romagna,Emilia-Romagna_chunk_63.vrp,616984.0,180.15,OK
Emilia-Romagna,Emilia-Romagna_chunk_64.vrp,7511460.0,180.27,OK
Emilia-Romagna,Emilia-Romagna_chunk_65.vrp,11977900.0,181.84,OK
Emilia-Romagna,Emilia-Romagna_chunk_66.vrp,7765990.0,181.28,OK
