macro_id,micro_id,cost,success
7,492,966305.0,True
7,493,1000390.0,True
7,494,952355.0,True
7,495,884114.0,True
7,496,918496.0,True
7,497,932667.0,True
7,498,852512.0,True
7,499,698327.0,True
7,500,713438.0,True
7,501,599284.0,True
7,502,609154.0,True
7,503,562793.0,True
7,504,460420.0,True
7,505,350453.0,True
7,506,354015.0,True
7,507,399392.0,True
7,508,491198.0,True
7,509,493139.0,True
7,510,486101.0,True
7,511,490994.0,True
7,512,548836.0,True
7,513,268745.0,True
7,514,220936.0,True
7,515,447927.0,True
7,516,556105.0,True
7,517,752597.0,True
7,519,1554620.0,True
7,518,920728.0,True
7,520,1788840.0,True
7,521,1837390.0,True
7,522,1929650.0,True
7,523,1803120.0,True
7,524,1658600.0,True
7,525,1555530.0,True
7,526,1653300.0,True
7,527,1376800.0,True
7,528,1427420.0,True
7,529,1197970.0,True
7,530,1140130.0,True
7,531,1172970.0,True
7,532,1318210.0,True
7,533,1355090.0,True
7,534,1512460.0,True
7,535,1464530.0,True
7,536,1275750.0,True
7,537,1370650.0,True
7,538,1559680.0,True
7,539,1667580.0,True
7,540,1830920.0,True
7,541,1732950.0,True
7,542,1967040.0,True
7,543,2406530.0,True
7,544,2118000.0,True
7,545,2133770.0,True
7,546,2029840.0,True
7,547,2009750.0,True
7,548,1952570.0,True
7,549,2156690.0,True
7,550,2350280.0,True
7,551,2772560.0,True
7,552,3099700.0,True
7,553,3560890.0,True
7,554,3876480.0,True
7,555,3606870.0,True
7,556,3308500.0,True
7,558,4250160.0,True
7,557,3641410.0,True
7,559,4403180.0,True
7,560,4738860.0,True
7,561,5365320.0,True
7,562,6471040.0,True
7,563,6643150.0,True
7,564,6545830.0,True
7,565,7580730.0,True
7,566,10419500.0,True
7,567,13953100.0,True
7,568,13750700.0,True
7,569,14831200.0,True
7,570,15592500.0,True
7,571,15345800.0,True
7,572,15069500.0,True
7,573,14574500.0,True
7,574,14682700.0,True
7,575,14539500.0,True
7,576,14193300.0,True
7,577,13618800.0,True
7,578,13840000.0,True
7,579,13719700.0,True
7,580,13542700.0,True
7,581,13873500.0,True
7,582,12871900.0,True
7,583,12753300.0,True
7,584,12179500.0,True
7,585,13180400.0,True
7,586,13484500.0,True
7,587,13411100.0,True
7,588,13761600.0,True
7,589,13597400.0,True
7,590,13537900.0,True
7,591,13342200.0,True
7,592,13823300.0,True
7,593,12994100.0,True
7,594,13067300.0,True
7,595,11996200.0,True
7,596,11465900.0,True
7,597,11689000.0,True
7,598,11544100.0,True
7,599,11802900.0,True
7,600,11271100.0,True
7,601,11219800.0,True
7,602,10560600.0,True
7,603,9851850.0,True
7,604,9039850.0,True
7,605,9200700.0,True
7,606,8639430.0,True
7,607,8833360.0,True
7,608,8343440.0,True
7,609,8876090.0,True
7,610,9342110.0,True
7,611,9322560.0,True
7,612,9123540.0,True
7,613,9322790.0,True
7,614,9747790.0,True
7,615,9916410.0,True
7,616,9690230.0,True
7,617,9477840.0,True
7,618,9549650.0,True
7,619,9293580.0,True
7,620,9410690.0,True
7,621,9111600.0,True
7,622,9249150.0,True
7,623,9327240.0,True
7,624,9650610.0,True
7,625,9717470.0,True
7,626,9635250.0,True
7,627,10410400.0,True
7,628,11027700.0,True
7,629,10757700.0,True
7,630,10684300.0,True
7,631,11357400.0,True
7,632,11543900.0,True
7,633,12067400.0,True
7,634,11442500.0,True
7,635,12092600.0,True
7,636,12331300.0,True
7,637,11939500.0,True
7,638,12048400.0,True
7,639,11836600.0,True
7,640,11096200.0,True
7,641,9895740.0,True
7,642,11386700.0,True
7,643,11643400.0,True
7,644,10834400.0,True
7,645,11148100.0,True
7,646,11342800.0,True
7,647,11271200.0,True
7,648,12151500.0,True
7,649,12697600.0,True
7,650,13245900.0,True
7,651,13427800.0,True
7,652,14086900.0,True
7,653,14395700.0,True
7,654,14458900.0,True
7,655,14105800.0,True
7,656,14939400.0,True
7,657,15474100.0,True
